DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C,Region,Ville,météo très défavorable,météo défavorable,météo favorable,météo correcte,météo idéale,Region_num
2020-05-08,20,9,8,11,19,19,0.0,80,10.0,1021,28.75,20,13,11,116,116,116,0.0,5,14.5,météo favorable,20:20:00,05:15:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-05-09,20,11,8,12,19,19,3.4,85,10.0,1015,56.625,20,16,11,116,119,353,0.0,5,9.4,météo correcte,20:22:00,05:14:00,11,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-05-10,17,10,19,14,17,12,5.6,96,8.875,1007,84.875,17,16,14,353,353,353,0.0,4,9.4,météo défavorable,20:23:00,05:12:00,14,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-05-11,11,6,38,6,10,9,0.2,63,10.0,1020,65.5,11,7,1,119,116,176,0.0,2,12.5,météo défavorable,20:25:00,05:11:00,7,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-05-12,11,2,14,4,10,10,0.1,77,10.0,1022,44.875,11,5,1,116,116,119,0.0,3,11.5,météo très défavorable,20:26:00,05:09:00,2,Hauts-de-France,Amiens,1,0,0,0,0,0
2020-05-13,13,2,24,4,12,12,0.0,85,10.0,1018,18.875,13,7,1,116,116,116,0.0,2,14.5,météo correcte,20:27:00,05:08:00,2,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-05-14,13,3,27,4,11,11,0.0,75,10.0,1019,14.0,13,5,0,116,116,116,0.0,3,14.5,météo correcte,20:29:00,05:06:00,3,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-05-15,14,3,21,4,12,12,0.0,82,10.0,1024,12.75,14,7,0,113,113,116,0.0,4,14.5,météo correcte,20:30:00,05:05:00,3,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-05-16,16,4,9,6,14,14,0.0,84,10.0,1026,7.75,16,9,5,116,116,116,0.0,4,14.5,météo correcte,20:32:00,05:04:00,4,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-05-17,17,6,5,7,16,15,0.0,85,10.0,1025,29.75,17,10,7,116,116,116,0.0,4,14.5,météo correcte,20:33:00,05:02:00,6,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-05-18,18,7,15,9,18,15,0.0,93,9.0,1026,19.25,18,10,8,143,116,113,0.0,4,14.5,météo favorable,20:34:00,05:01:00,7,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-05-19,20,6,15,9,19,18,0.0,93,9.375,1026,25.875,20,15,8,116,116,116,0.0,5,14.5,météo favorable,20:36:00,05:00:00,6,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-05-20,22,9,8,12,21,22,0.0,88,10.0,1024,24.375,25,17,12,116,116,116,0.0,5,14.5,météo favorable,20:37:00,04:58:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-05-21,23,13,12,15,23,21,4.9,91,9.75,1022,35.375,25,19,15,116,116,176,0.0,5,12.7,météo favorable,20:38:00,04:57:00,13,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-05-22,20,13,22,17,19,14,0.0,92,10.0,1023,52.875,20,16,15,116,116,116,0.0,5,12.7,météo favorable,20:40:00,04:56:00,16,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-05-23,16,11,31,12,16,15,0.9,81,9.875,1029,53.75,16,9,10,116,176,176,0.0,4,11.7,météo correcte,20:41:00,04:55:00,11,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-05-24,17,8,19,10,16,16,0.0,89,9.375,1034,24.5,17,11,7,116,116,116,0.0,4,14.5,météo correcte,20:42:00,04:54:00,8,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-05-25,20,9,12,12,19,19,0.1,90,7.625,1035,18.75,20,13,11,143,116,176,0.0,4,14.5,météo favorable,20:43:00,04:53:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-05-26,21,10,12,11,19,20,0.0,85,10.0,1036,11.75,23,14,11,116,116,116,0.0,5,14.5,météo favorable,20:45:00,04:52:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-05-27,21,10,18,12,20,19,0.5,87,10.0,1034,43.375,23,14,11,116,116,176,0.0,4,13.6,météo favorable,20:46:00,04:51:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-05-28,19,7,23,10,18,18,0.0,89,10.0,1034,6.625,19,12,8,116,116,116,0.0,5,14.5,météo favorable,20:47:00,04:50:00,7,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-05-29,19,8,19,9,18,18,0.0,80,10.0,1030,4.75,19,11,7,116,116,113,0.0,5,14.5,météo favorable,20:48:00,04:49:00,8,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-05-30,21,9,15,11,19,20,0.0,80,10.0,1024,9.75,21,13,9,116,116,113,0.0,5,14.5,météo favorable,20:49:00,04:48:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-05-31,20,9,22,11,19,18,0.0,76,10.0,1023,17.75,20,11,9,116,116,116,0.0,5,14.5,météo favorable,20:50:00,04:48:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-06-01,22,10,21,12,20,21,0.0,80,10.0,1021,13.25,25,16,10,116,116,116,0.0,5,14.5,météo favorable,20:51:00,04:47:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-06-02,25,12,10,14,23,22,0.2,83,10.0,1020,26.25,26,15,14,116,113,116,0.0,6,13.6,météo favorable,20:52:00,04:46:00,12,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-06-03,19,12,14,14,19,17,3.4,82,9.625,1013,67.625,19,14,14,116,119,356,0.0,4,10.9,météo défavorable,20:53:00,04:45:00,12,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-06-04,14,10,18,11,13,14,2.3,89,10.0,1003,79.25,14,11,10,122,353,353,0.0,4,10.9,météo défavorable,20:54:00,04:45:00,10,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-06-05,15,7,35,10,14,13,5.7,95,9.125,1002,74.75,15,9,7,176,299,176,0.0,3,11.0,météo défavorable,20:55:00,04:44:00,8,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-06-06,13,8,36,9,13,12,1.2,85,9.625,1004,75.5,13,7,6,176,176,122,0.0,3,10.1,météo défavorable,20:56:00,04:44:00,8,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-06-07,18,9,17,10,17,16,1.6,94,9.625,1011,44.25,18,10,8,176,116,176,0.0,3,14.5,météo favorable,20:56:00,04:43:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-06-08,17,8,22,10,16,15,0.5,94,7.75,1017,66.125,17,11,9,248,122,176,0.0,3,11.9,météo défavorable,20:57:00,04:43:00,8,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-06-09,15,7,15,9,14,15,0.1,83,10.0,1020,47.25,15,9,7,122,119,116,0.0,4,11.9,météo correcte,20:58:00,04:43:00,7,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-06-10,18,5,13,8,16,16,0.0,83,10.0,1020,30.125,18,11,7,116,116,119,0.0,4,14.5,météo favorable,20:59:00,04:42:00,5,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-06-11,19,10,16,12,17,18,12.9,95,8.0,1013,85.375,19,15,12,248,122,356,0.0,4,10.1,météo défavorable,20:59:00,04:42:00,10,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-06-12,18,13,32,14,15,18,3.0,92,9.125,1006,57.375,18,14,14,116,296,293,0.0,4,14.9,météo correcte,21:00:00,04:42:00,13,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-06-13,22,11,19,13,21,20,0.8,94,7.0,1013,64.0,25,16,12,248,116,176,0.0,4,14.9,météo correcte,21:01:00,04:42:00,11,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-06-14,21,11,17,12,19,20,0.1,95,9.0,1016,49.375,23,16,11,116,119,116,0.0,4,14.9,météo correcte,21:01:00,04:41:00,11,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-06-15,20,12,12,13,20,20,3.7,95,7.5,1017,71.125,20,16,13,248,176,176,0.0,4,13.3,météo défavorable,21:02:00,04:41:00,12,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-06-16,21,11,12,13,19,20,1.6,96,7.25,1017,80.5,21,15,12,248,176,176,0.0,4,13.3,météo défavorable,21:02:00,04:41:00,11,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-06-17,17,12,9,14,17,17,3.9,90,9.875,1013,82.875,17,15,14,116,353,353,0.0,4,12.5,météo défavorable,21:02:00,04:41:00,12,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-06-18,20,11,17,13,19,19,3.8,95,6.5,1014,60.375,20,15,12,143,122,176,0.0,4,13.3,météo correcte,21:03:00,04:41:00,11,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-06-19,19,11,19,13,18,17,4.4,95,8.75,1019,63.375,19,14,12,143,176,353,0.0,4,14.1,météo correcte,21:03:00,04:42:00,11,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-06-20,21,10,6,12,20,21,1.6,87,9.75,1022,55.75,24,16,12,116,116,176,0.0,5,14.9,météo correcte,21:03:00,04:42:00,10,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-06-21,18,13,21,14,15,17,0.3,93,8.875,1022,45.25,18,14,14,143,122,176,0.0,5,14.9,météo correcte,21:03:00,04:42:00,13,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-06-22,21,9,10,12,19,20,0.0,89,8.0,1027,8.875,21,13,11,143,113,116,0.0,5,16.6,météo favorable,21:04:00,04:42:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-06-23,24,11,13,14,22,24,0.0,85,10.0,1027,32.125,26,17,14,113,119,122,0.0,6,15.8,météo correcte,21:04:00,04:42:00,11,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-06-24,27,15,20,16,25,26,0.0,83,10.0,1023,3.75,28,19,16,113,113,113,0.0,5,16.6,météo idéale,21:04:00,04:43:00,15,Hauts-de-France,Amiens,0,0,0,0,1,0
2020-06-25,26,15,20,16,24,26,0.0,79,10.0,1019,0.25,27,19,15,113,113,113,0.0,6,16.6,météo idéale,21:04:00,04:43:00,15,Hauts-de-France,Amiens,0,0,0,0,1,0
2020-06-26,25,17,17,18,25,22,3.2,92,7.625,1012,54.25,26,20,18,143,200,263,0.0,6,14.1,météo correcte,21:04:00,04:44:00,17,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-06-27,23,17,27,17,20,21,1.1,90,8.5,1012,74.375,25,16,17,176,176,176,0.0,4,13.3,météo défavorable,21:04:00,04:44:00,17,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-06-28,20,14,24,14,18,18,0.7,82,9.75,1015,68.25,20,12,12,122,353,176,0.0,4,14.1,météo défavorable,21:03:00,04:45:00,14,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-06-29,16,11,29,12,16,15,0.7,83,10.0,1016,72.375,16,10,10,176,176,176,0.0,4,13.3,météo défavorable,21:03:00,04:45:00,11,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-06-30,19,10,24,13,17,19,3.9,88,9.0,1014,86.5,19,17,11,122,176,266,0.0,5,12.4,météo défavorable,21:03:00,04:46:00,11,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-07-01,19,15,21,16,18,18,2.2,93,10.0,1010,77.5,19,16,16,116,353,176,0.0,4,13.3,météo défavorable,21:03:00,04:46:00,15,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-07-02,19,14,24,14,19,18,2.2,88,9.75,1015,55.5,19,13,12,116,353,176,0.0,5,14.1,météo correcte,21:02:00,04:47:00,14,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-07-03,19,10,22,13,19,19,0.2,92,10.0,1020,57.125,19,13,11,119,119,176,0.0,5,14.1,météo correcte,21:02:00,04:48:00,10,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-07-04,18,14,22,15,17,18,2.5,87,6.0,1019,91.25,18,16,14,176,266,176,0.0,5,12.4,météo défavorable,21:02:00,04:49:00,15,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-07-05,20,15,29,17,20,19,0.5,87,10.0,1017,90.875,20,16,17,122,176,176,0.0,4,12.4,météo défavorable,21:01:00,04:49:00,17,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-07-06,18,13,29,13,17,17,0.5,75,9.875,1023,56.625,18,10,11,116,353,176,0.0,5,14.9,météo correcte,21:01:00,04:50:00,13,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-07-07,21,10,14,13,20,19,0.1,88,9.0,1024,30.75,21,13,13,116,116,119,0.0,5,15.7,météo favorable,21:00:00,04:51:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-07-08,19,10,23,12,19,16,0.3,87,9.375,1019,69.625,19,15,11,116,122,176,0.0,5,10.0,météo défavorable,20:59:00,04:52:00,10,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-07-09,25,14,21,16,22,23,0.2,93,8.375,1018,73.875,26,17,16,122,119,116,0.0,5,11.8,météo défavorable,20:59:00,04:53:00,14,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-07-10,19,14,22,16,18,17,1.3,94,8.375,1021,53.75,19,15,16,176,263,113,0.0,4,11.8,météo correcte,20:58:00,04:54:00,16,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-07-11,20,9,19,12,19,19,0.3,88,10.0,1027,36.625,20,11,10,116,116,176,0.0,5,12.7,météo favorable,20:57:00,04:55:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-07-12,21,10,15,12,20,20,0.0,86,10.0,1028,5.0,23,11,11,113,113,113,0.0,5,14.5,météo favorable,20:56:00,04:56:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-07-13,23,10,12,12,21,20,0.0,84,10.0,1026,17.625,24,12,11,116,116,116,0.0,5,14.5,météo favorable,20:56:00,04:57:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-07-14,19,13,17,14,16,18,4.6,89,9.125,1021,76.25,19,16,13,122,296,353,0.0,5,10.0,météo défavorable,20:55:00,04:58:00,13,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-07-15,20,13,18,13,18,18,2.4,94,9.125,1019,75.25,20,13,13,176,176,176,0.0,4,10.9,météo défavorable,20:54:00,04:59:00,14,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-07-16,21,13,17,15,19,20,0.2,92,9.0,1020,79.875,21,15,15,143,176,176,0.0,4,10.7,météo défavorable,20:53:00,05:00:00,13,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-07-17,22,15,13,16,21,21,1.5,89,9.875,1021,77.0,25,16,16,122,176,353,0.0,4,9.7,météo défavorable,20:52:00,05:02:00,15,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-07-18,24,12,14,13,23,21,0.0,94,6.375,1021,23.25,25,15,13,143,116,116,0.0,5,13.5,météo favorable,20:51:00,05:03:00,12,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-07-19,24,11,14,13,23,21,0.0,84,10.0,1019,14.5,25,14,13,116,116,116,0.0,5,14.5,météo favorable,20:50:00,05:04:00,11,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-07-20,21,14,19,15,20,19,0.0,89,8.5,1023,46.0,21,13,13,122,116,116,0.0,4,13.5,météo favorable,20:48:00,05:05:00,14,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-07-21,21,9,14,11,20,20,0.0,82,10.0,1025,4.75,23,10,10,116,113,116,0.0,5,14.5,météo favorable,20:47:00,05:06:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-07-22,22,9,14,10,20,20,0.0,79,10.0,1026,6.0,23,10,9,116,116,116,0.0,5,14.5,météo favorable,20:46:00,05:08:00,9,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-07-23,21,11,14,13,21,19,0.0,67,10.0,1022,41.375,23,11,13,116,116,119,0.0,5,13.5,météo favorable,20:45:00,05:09:00,11,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-07-24,22,13,20,14,20,21,1.4,88,9.875,1016,60.5,24,15,12,119,353,176,0.0,4,10.6,météo correcte,20:44:00,05:10:00,13,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-07-25,23,14,19,15,22,21,8.7,89,8.375,1014,62.75,25,17,15,143,119,353,0.0,6,11.5,météo correcte,20:42:00,05:12:00,14,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-07-26,22,14,24,15,21,20,0.4,92,9.625,1016,47.75,24,14,14,119,176,116,0.0,4,12.5,météo favorable,20:41:00,05:13:00,14,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-07-27,27,12,24,14,24,25,0.0,81,10.0,1017,24.5,26,13,14,116,116,116,0.0,6,14.5,météo favorable,20:40:00,05:14:00,12,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-07-28,20,14,22,15,19,19,0.1,85,10.0,1018,56.125,20,15,14,116,119,116,0.0,4,10.5,météo correcte,20:38:00,05:16:00,14,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-07-29,22,10,12,13,20,20,0.0,84,10.0,1022,10.875,24,10,12,116,116,116,0.0,5,14.5,météo favorable,20:37:00,05:17:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-07-30,26,11,11,13,23,25,0.0,82,10.0,1022,7.875,26,12,13,116,116,116,0.0,6,14.5,météo favorable,20:35:00,05:18:00,11,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-07-31,34,16,19,17,30,33,0.0,71,9.875,1017,6.125,37,19,17,113,113,200,0.0,7,14.5,météo favorable,20:34:00,05:20:00,16,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-08-01,24,16,18,17,24,21,7.2,94,9.5,1017,50.875,26,17,17,176,116,116,0.0,5,13.5,météo favorable,20:32:00,05:21:00,16,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-08-02,21,14,21,14,20,19,0.0,82,10.0,1018,29.5,21,13,13,116,119,116,0.0,5,13.5,météo correcte,20:31:00,05:23:00,14,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-08-03,21,12,23,13,20,19,1.5,89,9.875,1017,42.875,21,12,12,119,353,116,0.0,5,11.4,météo correcte,20:29:00,05:24:00,12,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-08-04,21,11,11,12,20,20,0.1,85,10.0,1018,27.875,23,11,12,116,116,116,0.0,5,13.5,météo favorable,20:27:00,05:26:00,11,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-08-05,28,13,14,13,25,26,0.0,75,10.0,1017,7.0,27,11,13,116,116,116,0.0,6,14.5,météo favorable,20:26:00,05:27:00,13,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-08-06,30,16,13,16,28,28,0.0,63,10.0,1018,3.5,29,13,16,116,116,116,0.0,6,14.5,météo favorable,20:24:00,05:28:00,16,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-08-07,32,19,14,19,30,30,0.0,71,10.0,1019,0.375,31,15,19,113,113,113,0.0,7,14.5,météo idéale,20:22:00,05:30:00,19,Hauts-de-France,Amiens,0,0,0,0,1,0
2020-08-08,34,22,16,22,31,32,0.0,71,10.0,1018,10.625,34,18,22,113,116,116,0.0,7,14.5,météo favorable,20:21:00,05:31:00,22,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-08-09,34,22,11,22,32,32,1.0,66,9.875,1016,42.25,34,17,22,176,116,116,0.0,7,13.5,météo favorable,20:19:00,05:33:00,23,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-08-10,33,22,10,22,30,32,8.6,78,9.625,1014,52.375,35,19,22,116,299,116,0.0,6,12.4,météo correcte,20:17:00,05:34:00,22,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-08-11,35,22,13,22,33,33,1.6,72,9.875,1014,25.75,36,17,22,176,116,116,0.0,7,14.5,météo favorable,20:15:00,05:36:00,22,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-08-12,34,22,9,23,31,34,3.0,77,9.625,1013,44.75,35,19,23,116,116,200,0.0,6,13.4,météo favorable,20:14:00,05:37:00,22,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-08-13,26,18,12,19,24,25,10.7,93,8.5,1013,70.375,27,18,19,143,119,353,0.0,5,9.2,météo défavorable,20:12:00,05:39:00,18,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-08-14,23,19,17,19,22,22,0.7,88,10.0,1014,89.5,25,17,19,122,176,122,0.0,5,9.2,météo défavorable,20:10:00,05:40:00,19,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-08-15,23,17,11,18,22,23,1.6,93,8.5,1014,75.375,25,18,18,122,119,353,0.0,5,9.2,météo défavorable,20:08:00,05:42:00,17,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-08-16,28,17,14,18,27,26,0.1,92,9.875,1013,30.0,28,17,18,116,116,200,0.0,6,14.5,météo favorable,20:06:00,05:43:00,17,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-08-17,22,15,18,15,21,20,6.4,92,9.25,1010,55.75,25,16,15,116,122,356,0.0,4,11.3,météo correcte,20:04:00,05:45:00,15,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-08-18,23,14,17,14,22,22,0.2,94,9.0,1012,48.25,25,14,13,143,116,116,0.0,5,12.3,météo favorable,20:02:00,05:46:00,14,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-08-19,21,16,19,17,21,19,0.4,85,9.375,1011,49.625,21,15,17,116,116,122,0.0,5,12.3,météo favorable,20:00:00,05:47:00,16,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-08-20,29,16,18,18,26,26,0.6,89,9.875,1007,55.375,29,18,18,119,116,119,0.0,5,14.1,météo correcte,19:59:00,05:49:00,18,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-08-21,26,20,28,20,24,24,1.3,76,9.375,1013,40.875,26,16,20,263,176,116,0.0,6,12.2,météo favorable,19:57:00,05:50:00,22,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-08-22,22,16,28,16,22,20,0.2,86,10.0,1018,48.375,25,14,16,116,122,353,0.0,5,11.1,météo correcte,19:55:00,05:52:00,16,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-08-23,20,13,25,13,19,19,0.6,86,9.75,1019,46.25,20,12,11,116,176,176,0.0,5,11.1,météo favorable,19:53:00,05:53:00,13,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-08-24,18,12,20,13,18,18,2.8,90,9.875,1018,60.0,18,14,11,176,119,353,0.0,5,8.7,météo correcte,19:51:00,05:55:00,12,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-08-25,24,14,35,14,22,22,0.5,88,9.0,1015,61.25,25,15,13,116,116,122,0.0,5,8.7,météo correcte,19:49:00,05:56:00,14,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-08-26,21,15,35,16,20,18,0.1,72,10.0,1019,33.0,21,12,16,119,116,116,0.0,5,13.3,météo favorable,19:47:00,05:58:00,17,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-08-27,20,12,16,13,19,18,2.0,90,9.625,1019,57.25,20,12,12,116,116,176,0.0,5,11.0,météo correcte,19:45:00,05:59:00,12,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-08-28,19,13,27,13,19,17,9.5,91,9.125,1006,71.0,19,14,11,116,122,356,0.0,4,6.7,météo défavorable,19:43:00,06:01:00,14,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-08-29,17,11,24,11,16,16,1.3,95,8.0,1008,69.0,17,12,11,143,353,353,0.0,3,6.7,météo défavorable,19:40:00,06:02:00,11,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-08-30,18,12,29,14,18,16,11.3,93,9.25,1017,83.375,18,14,12,353,353,353,0.0,4,6.7,météo défavorable,19:38:00,06:03:00,13,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-08-31,18,12,13,12,17,16,0.1,77,10.0,1020,67.875,18,10,11,122,116,116,0.0,4,10.4,météo défavorable,19:36:00,06:05:00,13,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-09-01,17,10,9,10,16,15,0.2,86,10.0,1021,59.75,17,8,10,116,116,119,0.0,3,9.1,météo correcte,19:34:00,06:06:00,10,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-09-02,20,10,7,10,18,18,0.0,83,10.0,1021,7.0,20,9,9,113,113,116,0.0,5,11.6,météo favorable,19:32:00,06:08:00,10,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-09-03,24,13,19,13,21,22,0.0,72,10.0,1022,58.625,25,15,12,116,116,116,0.0,5,7.9,météo correcte,19:30:00,06:09:00,13,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-09-04,23,17,15,17,22,19,1.4,93,10.0,1023,79.375,25,17,17,122,122,353,0.0,4,6.6,météo défavorable,19:28:00,06:11:00,17,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-09-05,18,12,22,12,18,15,1.1,91,9.375,1022,50.375,18,12,11,263,116,116,0.0,5,10.3,météo favorable,19:26:00,06:12:00,14,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-09-06,18,10,10,10,17,16,0.9,86,10.0,1021,48.625,18,9,10,116,353,353,0.0,4,7.8,météo correcte,19:23:00,06:14:00,10,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-09-07,21,10,7,10,20,20,0.0,88,10.0,1026,10.0,23,12,10,116,116,116,0.0,5,11.6,météo favorable,19:21:00,06:15:00,11,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-09-08,22,12,13,12,21,20,0.0,91,9.375,1027,64.875,25,15,11,116,119,122,0.0,5,6.5,météo correcte,19:19:00,06:17:00,12,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-09-09,22,14,18,14,21,20,0.3,96,6.625,1026,74.75,25,16,14,143,119,176,0.0,4,6.5,météo défavorable,19:17:00,06:18:00,14,Hauts-de-France,Amiens,0,1,0,0,0,0
2020-09-10,22,16,14,16,19,20,0.2,82,8.625,1023,60.5,23,15,16,122,119,116,0.0,4,10.3,météo correcte,19:15:00,06:20:00,16,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-09-11,24,13,10,13,22,22,0.0,82,10.0,1019,45.375,25,13,13,116,119,116,0.0,5,9.0,météo correcte,19:12:00,06:21:00,13,Hauts-de-France,Amiens,0,0,0,1,0,0
2020-09-12,20,10,17,10,19,17,0.0,95,9.0,1022,10.25,20,12,9,116,116,116,0.0,5,11.6,météo favorable,19:10:00,06:23:00,11,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-09-13,27,13,6,13,23,27,0.0,89,10.0,1025,1.25,30,12,14,116,113,113,0.0,6,11.6,météo favorable,19:08:00,06:24:00,13,Hauts-de-France,Amiens,0,0,1,0,0,0
2020-09-14,30,14,13,14,27,27,0.0,75,10.0,1024,0.75,30,15,14,113,113,113,0.0,6,11.6,météo favorable,19:06:00,06:26:00,15,Hauts-de-France,Amiens,0,0,1,0,0,0
